ID_Cliente,Nome,Endereco,CPF,Sexo,Data_Nascimento,Email,Telefone,Status
581,Pedro Miguel Freitas,GO;Goiânia;Jardim Goiás;Vale da Mota,520.683.941-89,Feminino,2007-12-26,fpires@costa.br,(62) 96828-2462,Ativo
582,Isadora da Luz,GO;Goiânia;Centro;Área Maria Fernandes,540.827.931-60,Feminino,1960-04-21,hmoreira@almeida.com,(62) 98462-7126,Trancado
583,Pedro Lucas Caldeira,GO;Goiânia;Setor Bueno;Avenida Pires,502.961.483-42,Feminino,1998-07-07,framos@ribeiro.com,(62) 98303-7609,Ativo
584,Rafaela Caldeira,GO;Aparecida de Goiânia;Centro;Distrito de Fogaça,950.836.742-38,Masculino,1980-12-17,joao-pedro90@lopes.com,(62) 93288-1944,Ativo
585,Davi Pires,GO;Aparecida de Goiânia;Vila Brasília;Vila de Carvalho,204.976.815-01,Feminino,1962-08-10,maria-sophiasantos@uol.com.br,(62) 93262-5488,Ativo
586,Letícia Carvalho,GO;Aparecida de Goiânia;Vila Brasília;Conjunto de Lima,357.081.296-03,Feminino,1967-06-28,nataliacarvalho@lopes.com,(62) 92029-1500,Ativo
587,João Miguel Gomes,GO;Aparecida de Goiânia;Setor Oeste;Chácara Caroline Moraes,394.162.785-64,Feminino,1971-09-10,heloisalopes@uol.com.br,(62) 92909-8775,Ativo
588,Isabelly Monteiro,GO;Aparecida de Goiânia;Centro;Rodovia da Rocha,836.257.194-28,Masculino,2003-04-03,brenonogueira@hotmail.com,(62) 94237-2480,Ativo
589,Enrico Rezende,GO;Goiânia;Parque Amazônia;Recanto Raul Mendes,560.297.843-74,Masculino,1977-04-30,silveiramarcela@ribeiro.br,(62) 99375-4511,Trancado
590,Ana Luiza da Mata,GO;Goiânia;Jardim Goiás;Núcleo Júlia Mendes,078.463.519-66,Masculino,1983-12-10,biancaviana@hotmail.com,(62) 94408-7709,Ativo
591,Nicole Nunes,GO;Aparecida de Goiânia;Parque Amazônia;Conjunto de Costela,960.148.237-78,Masculino,1980-01-02,sarahsantos@peixoto.org,(62) 92837-1138,Ativo
592,Helena Barros,GO;Aparecida de Goiânia;Setor Oeste;Estação Duarte,270.516.439-16,Feminino,1965-09-23,ryanramos@uol.com.br,(62) 96943-7168,Trancado
593,Leandro Carvalho,GO;Aparecida de Goiânia;Vila Brasília;Parque Costela,176.593.480-00,Masculino,2008-11-08,maria-luizamoura@rocha.br,(62) 97646-5950,Ativo
594,Sr. João Martins,GO;Aparecida de Goiânia;Vila Brasília;Aeroporto de Novaes,703.415.269-16,Masculino,1978-11-06,eteixeira@yahoo.com.br,(62) 90120-9380,Cancelado
595,Pedro Dias,GO;Aparecida de Goiânia;Setor Oeste;Parque Maria Eduarda Rocha,615.378.904-84,Feminino,1968-12-21,bryanda-rosa@yahoo.com.br,(62) 94890-2771,Ativo
596,Francisco Peixoto,GO;Aparecida de Goiânia;Setor Bueno;Residencial Nunes,160.928.354-60,Feminino,1971-10-17,gsilveira@cardoso.br,(62) 94536-5278,Ativo
597,Stella Barros,GO;Aparecida de Goiânia;Parque Amazônia;Setor Sabrina Nogueira,857.924.603-29,Masculino,1980-03-11,olivia19@uol.com.br,(62) 98475-4937,Trancado
598,Ana Júlia da Costa,GO;Aparecida de Goiânia;Setor Oeste;Avenida Júlia Moura,760.329.415-07,Feminino,1960-01-19,joao-vitor89@ig.com.br,(62) 92292-1417,Ativo
599,Kevin Mendes,GO;Goiânia;Setor Oeste;Condomínio de Moraes,456.032.987-74,Feminino,2005-07-06,vianaluiz-otavio@hotmail.com,(62) 96628-7361,Inativo
600,Srta. Maria Alice Novaes,GO;Aparecida de Goiânia;Vila Brasília;Núcleo Breno da Conceição,573.694.802-83,Masculino,1976-06-30,teixeiradiogo@da.org,(62) 98759-8794,Cancelado
601,Rebeca Castro,GO;Aparecida de Goiânia;Setor Bueno;Avenida de Moura,416.089.257-49,Feminino,1985-07-26,luiza46@aragao.com,(62) 92785-3967,Ativo
602,Lorena da Rosa,GO;Aparecida de Goiânia;Parque Amazônia;Pátio Costela,062.578.913-02,Feminino,1989-04-24,marcos-viniciussantos@ig.com.br,(62) 99159-3999,Cancelado
603,Gabriel Rezende,GO;Aparecida de Goiânia;Jardim Goiás;Trevo de Melo,531.426.897-37,Masculino,2000-05-06,das-neveslevi@gmail.com,(62) 93641-6820,Ativo
604,Joana Ribeiro,GO;Aparecida de Goiânia;Centro;Residencial de Monteiro,732.589.604-29,Feminino,1997-07-11,rodrigo55@da.br,(62) 96089-5269,Ativo
605,Emanuel Souza,GO;Goiânia;Vila Brasília;Alameda Raquel Gomes,702.461.935-06,Feminino,1984-09-13,raquel57@ig.com.br,(62) 90879-2166,Ativo
606,Sofia Rodrigues,GO;Goiânia;Setor Bueno;Pátio de Moraes,638.042.197-13,Masculino,1975-07-20,vitor-gabrielcosta@gmail.com,(62) 96253-9680,Ativo
607,Kaique Freitas,GO;Aparecida de Goiânia;Setor Bueno;Estação Nunes,863.975.412-82,Masculino,1981-04-24,lopesclara@bol.com.br,(62) 93281-6614,Ativo
608,Alexandre Teixeira,GO;Goiânia;Setor Oeste;Travessa de Oliveira,968.310.542-42,Feminino,1982-04-23,maria-juliacastro@uol.com.br,(62) 92954-2324,Ativo
609,Igor Farias,GO;Goiânia;Vila Brasília;Recanto da Paz,963.817.240-13,Masculino,1970-11-27,mouraaugusto@ig.com.br,(62) 90077-8406,Ativo
610,Sr. Gustavo Campos,GO;Aparecida de Goiânia;Parque Amazônia;Campo de Almeida,781.642.903-78,Masculino,1961-09-05,pramos@duarte.com,(62) 98021-2442,Ativo
611,Srta. Nina Oliveira,GO;Aparecida de Goiânia;Centro;Avenida de Gonçalves,481.596.072-02,Feminino,1994-12-12,ycardoso@uol.com.br,(62) 96609-8029,Cancelado
612,Rebeca Barbosa,GO;Goiânia;Setor Oeste;Loteamento de da Conceição,124.670.938-40,Masculino,1984-04-21,ypereira@gmail.com,(62) 98745-4267,Inativo
613,Lucca da Rocha,GO;Goiânia;Setor Bueno;Distrito Silveira,547.236.890-10,Masculino,1977-07-30,luna17@farias.org,(62) 90293-1067,Ativo
614,Antônio das Neves,GO;Aparecida de Goiânia;Setor Bueno;Jardim Luiza Dias,478.521.903-32,Feminino,1984-10-24,paulo29@ig.com.br,(62) 95113-3112,Ativo
615,Enrico Jesus,GO;Aparecida de Goiânia;Parque Amazônia;Recanto de da Luz,529.483.670-00,Masculino,1969-09-03,thomas88@rocha.com,(62) 90749-5885,Cancelado
616,Isis Alves,GO;Aparecida de Goiânia;Setor Oeste;Viaduto Bernardo Nunes,357.940.128-97,Feminino,2005-01-31,levi43@da.com,(62) 97105-3192,Ativo
617,Ana Luiza Melo,GO;Goiânia;Parque Amazônia;Área Fogaça,342.561.879-28,Masculino,1994-02-08,gabrielly88@caldeira.net,(62) 92701-7609,Ativo
618,Emilly Carvalho,GO;Goiânia;Centro;Recanto Correia,978.046.235-00,Masculino,1972-07-04,eloahjesus@da.net,(62) 93460-1359,Ativo
619,Ana Júlia Ribeiro,GO;Aparecida de Goiânia;Vila Brasília;Trevo Marcelo Sales,173.456.809-75,Feminino,1973-01-04,juliarodrigues@alves.br,(62) 90612-7147,Trancado
620,Camila Melo,GO;Goiânia;Centro;Estação Rodrigues,354.876.291-37,Masculino,1994-02-05,livia44@bol.com.br,(62) 99730-1785,Ativo
621,Ian Silva,GO;Aparecida de Goiânia;Jardim Goiás;Favela Lima,417.259.806-49,Masculino,1991-08-06,joao-gabrielcampos@uol.com.br,(62) 96828-8279,Ativo
622,Gabriela Lopes,GO;Goiânia;Parque Amazônia;Rua Bruna Peixoto,925.163.708-30,Masculino,1995-09-03,jesuslarissa@hotmail.com,(62) 93366-1152,Ativo
623,Sra. Daniela Ferreira,GO;Goiânia;Vila Brasília;Avenida Alice Moraes,597.234.810-14,Feminino,1991-09-12,gustavo45@ig.com.br,(62) 99922-3247,Ativo
624,Beatriz Ramos,GO;Aparecida de Goiânia;Setor Bueno;Colônia Davi Lucas Farias,568.249.103-33,Masculino,1978-03-28,kaiquefernandes@moura.com,(62) 94631-2867,Inativo
625,Igor Rocha,GO;Aparecida de Goiânia;Parque Amazônia;Loteamento de Freitas,734.968.052-00,Masculino,2008-08-29,nogueiramaria-sophia@ig.com.br,(62) 94308-9571,Cancelado
626,Isadora Pires,GO;Aparecida de Goiânia;Setor Bueno;Travessa Fernanda Ferreira,294.716.053-34,Feminino,1978-12-02,vcunha@martins.br,(62) 94839-3627,Ativo
627,Marcela Gonçalves,GO;Goiânia;Centro;Jardim de Fernandes,325.916.870-21,Feminino,2006-07-03,sophiacampos@moreira.br,(62) 95416-4842,Ativo
628,Sofia Aragão,GO;Goiânia;Parque Amazônia;Travessa Raul Campos,850.437.291-04,Feminino,1969-02-14,zpereira@barros.com,(62) 92443-2475,Inativo
629,Srta. Maria Fernanda Carvalho,GO;Aparecida de Goiânia;Setor Oeste;Travessa de Mendes,647.351.209-80,Masculino,1997-07-27,eduardacarvalho@da.com,(62) 94192-4787,Ativo
630,Marcela Pinto,GO;Goiânia;Setor Oeste;Quadra de da Paz,035.812.746-71,Feminino,1961-01-14,andre96@gmail.com,(62) 90820-2635,Trancado
631,Isabella da Costa,GO;Goiânia;Centro;Lagoa da Cruz,285.097.146-49,Feminino,1972-06-05,pauloda-mata@araujo.com,(62) 95123-7979,Inativo
632,Emanuelly Dias,GO;Aparecida de Goiânia;Vila Brasília;Passarela João Vitor da Rocha,607.951.384-66,Masculino,1974-05-12,cunhaana-laura@gmail.com,(62) 92267-3793,Ativo
633,Maria Sophia Costa,GO;Goiânia;Centro;Condomínio de Ramos,563.104.287-80,Feminino,1965-11-23,da-cruzrebeca@costa.br,(62) 91522-7105,Trancado
634,Alexandre Nascimento,GO;Aparecida de Goiânia;Parque Amazônia;Via Pedro Barbosa,164.950.387-39,Feminino,1988-02-28,moraesthiago@yahoo.com.br,(62) 96557-8479,Ativo
635,Felipe da Luz,GO;Goiânia;Setor Bueno;Viaduto de da Mata,456.713.802-35,Feminino,1997-12-30,elisada-costa@ribeiro.net,(62) 96909-3732,Ativo
636,Sr. Yuri da Cruz,GO;Aparecida de Goiânia;Setor Bueno;Distrito de Oliveira,549.062.713-16,Masculino,1961-08-14,paulonunes@ig.com.br,(62) 96816-8908,Trancado
637,Marcelo Nascimento,GO;Goiânia;Jardim Goiás;Recanto Brenda Fernandes,618.395.402-06,Feminino,2000-04-21,eduardoalves@das.com,(62) 95875-1472,Trancado
638,Igor Viana,GO;Goiânia;Setor Oeste;Fazenda Fernandes,231.508.946-89,Feminino,1984-06-15,vsales@costela.com,(62) 91850-7738,Ativo
639,Thomas Jesus,GO;Goiânia;Parque Amazônia;Vereda Azevedo,520.937.148-41,Feminino,1981-12-10,sabrina25@uol.com.br,(62) 90202-9598,Inativo
640,Davi Lucca Novaes,GO;Goiânia;Jardim Goiás;Loteamento Carolina Vieira,947.052.816-67,Feminino,1981-07-11,wrocha@nunes.br,(62) 98504-9570,Ativo
641,Mirella Castro,GO;Aparecida de Goiânia;Setor Bueno;Morro Lima,082.913.645-24,Masculino,2005-01-13,caue56@ig.com.br,(62) 97895-6664,Ativo
642,Larissa Vieira,GO;Aparecida de Goiânia;Jardim Goiás;Esplanada Eduardo da Cunha,820.649.157-02,Masculino,1965-03-23,msilva@das.br,(62) 90190-3571,Ativo
643,Maysa das Neves,GO;Aparecida de Goiânia;Setor Oeste;Sítio Maria Clara Lima,867.321.509-95,Masculino,2008-04-22,rda-paz@nunes.br,(62) 91226-9055,Ativo
644,Thomas Campos,GO;Aparecida de Goiânia;Jardim Goiás;Fazenda Freitas,362.598.104-15,Masculino,1963-08-10,gustavo-henriquerocha@hotmail.com,(62) 98305-4648,Ativo
645,João Costa,GO;Aparecida de Goiânia;Centro;Condomínio Evelyn Ramos,184.706.359-48,Masculino,2008-12-24,ana-luizada-conceicao@martins.com,(62) 91291-8521,Ativo
646,Breno Mendes,GO;Aparecida de Goiânia;Parque Amazônia;Praça de Peixoto,743.805.261-35,Feminino,1978-02-04,hfernandes@pereira.com,(62) 97324-6178,Ativo
647,Pedro Miguel Cavalcanti,GO;Goiânia;Centro;Trecho Pinto,451.063.729-25,Masculino,1978-08-24,luiza85@uol.com.br,(62) 91681-7609,Ativo
648,Emanuelly Cavalcanti,GO;Aparecida de Goiânia;Setor Oeste;Área Ryan Pires,018.495.732-04,Feminino,2007-10-17,qsilveira@uol.com.br,(62) 98328-4389,Ativo
649,Maria Julia Silveira,GO;Aparecida de Goiânia;Vila Brasília;Morro Maria Julia Monteiro,205.893.671-02,Feminino,1962-02-11,naraujo@bol.com.br,(62) 90889-4652,Trancado
650,Sr. Guilherme Porto,GO;Goiânia;Centro;Morro Laura Teixeira,385.792.160-95,Feminino,1962-10-31,xferreira@hotmail.com,(62) 95952-8414,Ativo
651,Srta. Gabrielly Lima,GO;Aparecida de Goiânia;Parque Amazônia;Alameda Enzo Gabriel da Mota,347.269.508-00,Feminino,1966-06-21,nlopes@da.br,(62) 95818-5783,Ativo
652,Gabriela Santos,GO;Aparecida de Goiânia;Centro;Conjunto Vitor Cavalcanti,196.728.534-91,Masculino,2007-03-25,agathacardoso@hotmail.com,(62) 90750-3689,Ativo
653,Sra. Mariana Cardoso,GO;Aparecida de Goiânia;Setor Bueno;Alameda Rocha,398.751.406-00,Feminino,1981-08-12,pbarbosa@freitas.net,(62) 93209-4072,Ativo
654,Kamilly Vieira,GO;Aparecida de Goiânia;Centro;Vila Cunha,546.271.938-82,Feminino,1998-03-27,hda-mata@nogueira.org,(62) 93122-6536,Ativo
655,Sr. Luiz Otávio Costela,GO;Goiânia;Jardim Goiás;Trecho Ana Júlia Campos,583.724.019-50,Masculino,1966-02-25,emanuel93@ig.com.br,(62) 97381-8493,Ativo
656,Anthony Porto,GO;Aparecida de Goiânia;Vila Brasília;Favela Maria Alice Porto,940.583.627-74,Masculino,1997-08-13,barbara21@campos.org,(62) 98689-1795,Ativo
657,Luiz Otávio Jesus,GO;Goiânia;Parque Amazônia;Estrada de Farias,518.406.329-33,Feminino,1982-01-26,xda-conceicao@almeida.com,(62) 98328-3903,Ativo
658,Stephany da Luz,GO;Aparecida de Goiânia;Vila Brasília;Praça Fernandes,697.128.045-85,Masculino,1971-11-29,vcosta@castro.br,(62) 91696-7347,Ativo
659,Ana Laura da Mata,GO;Aparecida de Goiânia;Setor Oeste;Avenida de Moura,157.604.283-90,Feminino,1977-04-21,lorenzomonteiro@ig.com.br,(62) 96859-5067,Ativo
660,Davi Luiz Almeida,GO;Aparecida de Goiânia;Parque Amazônia;Colônia Maria Julia da Costa,123.547.980-32,Feminino,1995-08-02,martinsvitor@araujo.br,(62) 92185-3263,Ativo
661,Isadora da Luz,GO;Aparecida de Goiânia;Parque Amazônia;Trevo da Costa,415.789.603-39,Feminino,1989-07-26,ana-luizaaraujo@teixeira.org,(62) 99069-4560,Ativo
662,Heloísa Ramos,GO;Aparecida de Goiânia;Parque Amazônia;Morro Caldeira,153.298.704-88,Feminino,2004-05-21,qcorreia@bol.com.br,(62) 92173-3913,Ativo
663,Mirella Castro,GO;Aparecida de Goiânia;Parque Amazônia;Chácara Caroline Araújo,452.317.689-28,Masculino,1994-12-14,emanuella99@viana.net,(62) 95771-8870,Ativo
664,Ana Lívia Martins,GO;Goiânia;Jardim Goiás;Avenida de Teixeira,089.172.643-87,Feminino,1997-10-09,flima@yahoo.com.br,(62) 96920-1209,Ativo
665,Benjamin Jesus,GO;Goiânia;Setor Oeste;Favela Isabella Alves,317.862.049-40,Masculino,1985-10-08,esther06@silva.com,(62) 90869-1927,Ativo
666,João Miguel da Rocha,GO;Aparecida de Goiânia;Setor Bueno;Via Fogaça,028.416.753-35,Feminino,2006-06-28,andre35@nogueira.br,(62) 92399-2016,Ativo
667,Olivia Alves,GO;Goiânia;Parque Amazônia;Vereda Correia,406.853.127-71,Masculino,1987-11-17,mfreitas@uol.com.br,(62) 95876-8415,Ativo
668,Davi Lucca Rodrigues,GO;Aparecida de Goiânia;Parque Amazônia;Conjunto Silveira,491.603.758-84,Feminino,1964-02-07,isaac46@teixeira.org,(62) 93892-9370,Inativo
669,Lucas Rocha,GO;Aparecida de Goiânia;Vila Brasília;Largo Barbosa,957.813.024-41,Masculino,1967-01-07,brenonogueira@cardoso.br,(62) 96251-7349,Ativo
670,Alana da Costa,GO;Aparecida de Goiânia;Setor Bueno;Estrada de Melo,068.124.935-89,Masculino,1982-10-22,samuelrezende@hotmail.com,(62) 90212-5117,Ativo
671,Rebeca Pires,GO;Goiânia;Parque Amazônia;Rua Emilly Aragão,482.197.035-04,Feminino,1961-04-20,fariaskamilly@bol.com.br,(62) 99640-9955,Inativo
672,Rebeca da Cunha,GO;Goiânia;Setor Bueno;Vereda Azevedo,306.847.925-83,Masculino,2008-11-07,breno21@ig.com.br,(62) 94819-8353,Ativo
673,Maria Cecília Cardoso,GO;Aparecida de Goiânia;Setor Oeste;Distrito Ana Vitória Teixeira,673.584.219-73,Masculino,1960-12-03,rgomes@bol.com.br,(62) 98418-2955,Ativo
674,Sr. Danilo Gomes,GO;Aparecida de Goiânia;Centro;Morro de da Rocha,420.369.157-52,Feminino,2002-12-07,kfernandes@aragao.br,(62) 92131-3636,Ativo
675,Kamilly Peixoto,GO;Aparecida de Goiânia;Vila Brasília;Estrada de da Mota,596.184.702-02,Feminino,1990-12-02,dnogueira@yahoo.com.br,(62) 97640-3536,Ativo
676,Dra. Valentina Moreira,GO;Aparecida de Goiânia;Centro;Estrada da Rosa,271.453.968-82,Masculino,1991-02-10,luna43@uol.com.br,(62) 94934-9037,Inativo
677,Sr. Rafael Nogueira,GO;Goiânia;Vila Brasília;Estrada de da Costa,362.754.189-82,Feminino,1994-10-17,ana-luizaaraujo@ig.com.br,(62) 98608-4603,Cancelado
678,Gabrielly Rezende,GO;Goiânia;Setor Oeste;Lagoa Campos,098.276.453-74,Masculino,1976-04-18,nlopes@castro.com,(62) 96814-9897,Ativo
679,Dr. Nathan Porto,GO;Aparecida de Goiânia;Setor Bueno;Ladeira de Farias,829.130.546-33,Masculino,1991-11-28,nathanjesus@gmail.com,(62) 93495-6437,Ativo
680,Rafael da Conceição,GO;Aparecida de Goiânia;Jardim Goiás;Viaduto Isabel Monteiro,205.347.168-90,Feminino,1989-11-08,cunhavitor-hugo@nascimento.br,(62) 99196-1144,Ativo
681,Sr. João Lucas Campos,GO;Aparecida de Goiânia;Jardim Goiás;Estrada Eduarda Freitas,415.930.768-00,Masculino,1971-08-22,maria-fernanda62@da.br,(62) 93994-1653,Ativo
682,Alice Rodrigues,GO;Aparecida de Goiânia;Centro;Vale Alves,650.283.714-07,Masculino,1981-04-04,duartemariana@ferreira.br,(62) 96322-5203,Ativo
683,Dra. Alexia Jesus,GO;Goiânia;Setor Oeste;Estrada de Rodrigues,596.382.174-64,Feminino,1985-06-25,ynascimento@fogaca.br,(62) 98426-9335,Ativo
684,Gabriel Cardoso,GO;Goiânia;Setor Bueno;Loteamento de Cardoso,512.480.637-08,Masculino,1990-03-11,daniela10@cavalcanti.com,(62) 95248-9419,Ativo
685,Nathan Ramos,GO;Goiânia;Parque Amazônia;Avenida Cardoso,231.705.468-80,Masculino,2002-07-08,costacarlos-eduardo@ig.com.br,(62) 91072-4453,Ativo
686,Giovanna Souza,GO;Aparecida de Goiânia;Parque Amazônia;Aeroporto de Cardoso,274.568.013-71,Feminino,1972-09-08,marinasales@bol.com.br,(62) 91702-4368,Ativo
687,Eduardo Ferreira,GO;Aparecida de Goiânia;Centro;Feira Emanuelly Almeida,946.852.137-00,Masculino,1969-05-15,cardosojoao-miguel@martins.br,(62) 92519-1389,Ativo
688,Nina Fernandes,GO;Aparecida de Goiânia;Vila Brasília;Trecho Sophia Moreira,961.583.024-06,Masculino,1978-09-24,caldeiracaue@monteiro.com,(62) 91200-1889,Ativo
689,Dra. Maria Campos,GO;Aparecida de Goiânia;Jardim Goiás;Vila Moraes,749.281.560-30,Masculino,1998-04-24,ana-sophia57@yahoo.com.br,(62) 99420-4729,Cancelado
690,Letícia Rezende,GO;Aparecida de Goiânia;Parque Amazônia;Núcleo Antônio Pinto,268.019.347-40,Feminino,1981-08-26,crezende@hotmail.com,(62) 96626-8094,Ativo
691,Camila da Costa,GO;Goiânia;Parque Amazônia;Estrada Rodrigues,453.078.192-50,Masculino,1999-12-05,diogoaragao@ribeiro.com,(62) 98762-1096,Ativo
692,Rebeca Sales,GO;Goiânia;Setor Oeste;Residencial de da Rosa,195.734.206-43,Masculino,1989-01-12,carolinacaldeira@yahoo.com.br,(62) 91189-6860,Cancelado
693,Luiza Alves,GO;Aparecida de Goiânia;Jardim Goiás;Alameda Porto,845.721.639-28,Feminino,1980-07-15,lorena49@costa.com,(62) 99937-2417,Ativo
694,Dr. Felipe da Rocha,GO;Goiânia;Setor Bueno;Recanto de Aragão,253.846.107-35,Feminino,1981-10-10,luana74@melo.net,(62) 90504-8765,Ativo
695,Sr. João Pedro da Conceição,GO;Goiânia;Setor Oeste;Avenida Bruna Farias,941.367.250-43,Feminino,2002-01-05,souzacaroline@uol.com.br,(62) 98941-5832,Cancelado
696,Pedro Miguel Almeida,GO;Goiânia;Vila Brasília;Avenida Nina da Mota,579.461.820-58,Feminino,1981-11-04,yda-conceicao@yahoo.com.br,(62) 90182-3316,Ativo
697,Yasmin Santos,GO;Aparecida de Goiânia;Setor Bueno;Praia Nascimento,240.753.619-34,Feminino,1978-10-19,spereira@jesus.net,(62) 98800-9970,Cancelado
698,Bruna Pires,GO;Goiânia;Setor Bueno;Distrito Pedro Lucas Nascimento,925.067.831-21,Feminino,1980-12-13,ana-vitoria43@gomes.com,(62) 93469-7760,Cancelado
699,Alice Pinto,GO;Goiânia;Parque Amazônia;Campo Daniel Cunha,045.869.723-00,Masculino,2003-07-24,uda-luz@bol.com.br,(62) 93617-5140,Ativo
700,Calebe Silveira,GO;Goiânia;Setor Oeste;Distrito de Vieira,517.340.628-35,Masculino,1970-09-11,moreiratheo@cardoso.br,(62) 98992-8557,Ativo
701,Emanuel Porto,GO;Aparecida de Goiânia;Setor Oeste;Parque Rebeca Novaes,708.165.423-17,Masculino,1970-05-27,lorenzo30@barros.net,(62) 94107-2608,Ativo
702,Luiz Gustavo Gonçalves,GO;Goiânia;Setor Bueno;Favela Heitor Teixeira,397.026.584-38,Feminino,1993-01-27,evieira@da.com,(62) 92100-4842,Ativo
703,Pedro Lucas Gomes,GO;Aparecida de Goiânia;Parque Amazônia;Alameda Ana Lívia Silva,453.267.081-08,Feminino,1977-08-27,mda-cruz@bol.com.br,(62) 97960-8383,Ativo
704,Cecília da Mata,GO;Aparecida de Goiânia;Setor Bueno;Aeroporto Leandro da Mata,945.301.276-99,Masculino,1967-04-01,vcavalcanti@da.net,(62) 99266-6971,Trancado
705,Sr. Luiz Felipe Nogueira,GO;Aparecida de Goiânia;Setor Oeste;Alameda Barros,794.651.023-34,Masculino,2008-07-27,mnovaes@hotmail.com,(62) 95131-5033,Inativo
706,Guilherme Almeida,GO;Aparecida de Goiânia;Jardim Goiás;Alameda de Jesus,538.792.014-04,Feminino,1980-03-24,gda-cruz@gmail.com,(62) 92200-6432,Trancado
707,Cauã Jesus,GO;Goiânia;Parque Amazônia;Alameda Mariana Rocha,072.965.138-02,Feminino,1969-03-25,hda-rocha@ig.com.br,(62) 95004-8978,Ativo
708,Thomas da Costa,GO;Goiânia;Setor Oeste;Recanto de da Paz,620.475.831-44,Masculino,1974-03-29,bnascimento@sales.br,(62) 94597-3293,Trancado
709,Antônio Fogaça,GO;Goiânia;Vila Brasília;Esplanada de Moura,304.287.619-50,Masculino,1972-05-17,palmeida@pinto.br,(62) 91235-1305,Trancado
710,Isadora Vieira,GO;Aparecida de Goiânia;Vila Brasília;Jardim de Cunha,427.593.810-05,Feminino,1996-05-17,nina56@nunes.br,(62) 99667-4485,Cancelado
711,Dr. Pedro Rezende,GO;Aparecida de Goiânia;Setor Bueno;Setor de Barbosa,923.657.014-34,Feminino,1990-04-02,mendesclarice@mendes.com,(62) 92435-6993,Ativo
712,Ana Lívia Almeida,GO;Aparecida de Goiânia;Vila Brasília;Pátio de Cavalcanti,586.493.127-64,Feminino,1976-11-29,maria-luizamelo@correia.br,(62) 98210-9362,Ativo
713,Pedro Miguel Ramos,GO;Goiânia;Jardim Goiás;Alameda Gonçalves,436.219.087-22,Masculino,1970-03-04,santosenrico@da.com,(62) 93913-3717,Inativo
714,Emanuel da Mata,GO;Aparecida de Goiânia;Setor Oeste;Vale de Barbosa,045.321.786-90,Masculino,2005-11-19,fernandesana-sophia@pereira.br,(62) 92935-3395,Inativo
715,Luiza Azevedo,GO;Aparecida de Goiânia;Setor Oeste;Parque Azevedo,816.547.239-91,Masculino,1993-08-08,benicio47@uol.com.br,(62) 93585-8989,Ativo
716,Sophie Carvalho,GO;Aparecida de Goiânia;Jardim Goiás;Sítio Sophie Porto,176.529.304-99,Masculino,1991-11-23,cardosoluigi@ig.com.br,(62) 90701-4387,Ativo
717,Paulo Oliveira,GO;Aparecida de Goiânia;Centro;Rua de Rodrigues,746.980.235-56,Feminino,1966-01-15,juliaaraujo@campos.com,(62) 97448-1760,Ativo
718,Levi Gonçalves,GO;Aparecida de Goiânia;Parque Amazônia;Fazenda Mendes,793.081.564-10,Feminino,1970-08-27,julia56@da.net,(62) 94314-9918,Ativo
719,Maria Luiza Sales,GO;Aparecida de Goiânia;Setor Bueno;Setor de Cavalcanti,207.396.851-12,Feminino,1975-02-22,castroisaac@hotmail.com,(62) 95985-2275,Ativo
720,Lorena Azevedo,GO;Aparecida de Goiânia;Vila Brasília;Chácara da Mata,457.391.802-79,Feminino,1978-07-23,ecampos@gmail.com,(62) 95781-6653,Ativo
721,Catarina Porto,GO;Goiânia;Centro;Núcleo Caldeira,610.895.274-11,Masculino,2004-06-24,barbara12@bol.com.br,(62) 98222-3276,Ativo
722,Valentina Alves,GO;Aparecida de Goiânia;Vila Brasília;Estação Nogueira,379.158.460-00,Feminino,1967-04-02,jesusguilherme@yahoo.com.br,(62) 93465-3461,Ativo
