ID_aula,ID_modalidade,Data_aula,Horario_inicio,Instrutor,Lotacao,Presencas,ID_unidade
2104,4,2025-07-02,09:00:00,Heitor Teixeira,12,12,1
2105,2,2025-07-27,07:00:00,Marcela Melo,15,15,4
2106,4,2025-07-21,18:00:00,Lucca Martins,12,6,2
2107,4,2025-07-07,18:00:00,Agatha Nunes,12,7,2
2108,5,2025-05-27,18:00:00,João Pinto,12,11,1
2109,5,2025-05-21,18:00:00,Breno Cardoso,12,11,5
2110,4,2025-04-19,16:00:00,Maria Cecília Martins,12,11,4
2111,2,2025-07-14,08:00:00,Thomas Azevedo,15,6,3
2112,5,2025-06-06,09:00:00,Marcela Melo,12,7,3
2113,2,2025-04-12,10:00:00,Dra. Evelyn Gonçalves,15,14,3
2114,1,2025-07-25,07:00:00,Lucca Martins,15,5,5
2115,2,2025-07-24,18:00:00,Sarah Dias,15,12,3
2116,3,2025-06-18,18:00:00,Lucca Martins,15,14,2
2117,5,2025-07-08,17:00:00,Thomas Azevedo,12,8,2
2118,1,2025-05-09,10:00:00,Luiz Miguel Caldeira,15,10,2
2119,2,2025-04-30,17:00:00,Otávio Nogueira,15,5,5
2120,1,2025-07-02,18:00:00,Agatha Nunes,15,15,2
2121,2,2025-06-20,18:00:00,Daniela Ferreira,15,13,5
2122,5,2025-04-27,10:00:00,Alice Moreira,12,7,4
2123,4,2025-07-12,15:00:00,João Pinto,12,7,4
2124,4,2025-07-23,08:00:00,Dra. Evelyn Gonçalves,12,12,3
2125,5,2025-04-11,09:00:00,Ana Sophia da Costa,12,10,2
2126,1,2025-07-08,09:00:00,Sarah Dias,15,14,1
2127,2,2025-04-27,10:00:00,Joana Silveira,15,14,4
2128,1,2025-05-12,09:00:00,Dra. Evelyn Gonçalves,15,6,1
2129,2,2025-07-03,08:00:00,Maria Duarte,15,12,1
2130,5,2025-04-21,17:00:00,Otávio Nogueira,12,5,4
2131,5,2025-04-05,18:00:00,Breno Cardoso,12,6,5
2132,5,2025-06-11,16:00:00,Heitor Costela,12,11,4
2133,1,2025-07-23,16:00:00,Emanuella da Cunha,15,10,3
2134,1,2025-06-20,16:00:00,Heitor Teixeira,15,10,3
2135,1,2025-04-02,08:00:00,Breno Cardoso,15,11,3
2136,4,2025-05-01,15:00:00,Heitor Teixeira,12,11,5
2137,5,2025-05-08,18:00:00,Lucca Martins,12,8,4
2138,5,2025-05-13,18:00:00,Stella da Mata,12,12,5
2139,5,2025-07-26,18:00:00,Emanuella da Cunha,12,11,3
2140,2,2025-07-07,07:00:00,Sarah Dias,15,6,5
2141,5,2025-04-03,15:00:00,Alice Moreira,12,10,4
2142,4,2025-05-23,17:00:00,Emanuella da Cunha,12,12,4
2143,1,2025-06-25,17:00:00,João Pinto,15,10,1
2144,2,2025-05-17,10:00:00,Agatha Nunes,15,14,3
2145,4,2025-04-29,18:00:00,Agatha Nunes,12,11,2
2146,3,2025-07-04,16:00:00,Joana Silveira,15,13,4
2147,3,2025-05-05,09:00:00,Thomas Azevedo,15,12,5
2148,4,2025-04-25,15:00:00,Sarah Dias,12,8,2
2149,4,2025-05-22,15:00:00,Daniela Ferreira,12,10,2
2150,3,2025-05-06,18:00:00,João Pinto,15,8,4
2151,5,2025-07-04,08:00:00,Dra. Evelyn Gonçalves,12,6,1
2152,2,2025-05-31,15:00:00,Marcela Melo,15,8,3
2153,2,2025-07-13,08:00:00,Emanuella da Cunha,15,12,1
2154,3,2025-04-19,09:00:00,Maria Cecília Martins,15,14,5
2155,2,2025-04-19,08:00:00,Sarah Dias,15,13,1
2156,1,2025-06-21,08:00:00,Luiz Miguel Caldeira,15,8,5
2157,1,2025-04-26,16:00:00,Heitor Teixeira,15,6,1
2158,4,2025-06-05,17:00:00,Heitor Costela,12,9,3
2159,5,2025-07-20,08:00:00,Otávio Nogueira,12,12,5
2160,1,2025-06-14,18:00:00,Joana Silveira,15,5,2
2161,5,2025-07-28,09:00:00,Sarah Dias,12,10,5
2162,4,2025-06-25,07:00:00,Joana Silveira,12,9,3
2163,1,2025-04-12,10:00:00,Thomas Azevedo,15,14,3
2164,2,2025-07-06,07:00:00,Breno Cardoso,15,13,1
2165,2,2025-06-10,17:00:00,Emanuella da Cunha,15,8,2
2166,3,2025-04-13,18:00:00,Ana Sophia da Costa,15,10,1
2167,5,2025-04-23,08:00:00,Dra. Evelyn Gonçalves,12,12,5
2168,2,2025-05-22,10:00:00,Otávio Nogueira,15,14,2
2169,4,2025-06-24,09:00:00,Lucca Martins,12,5,4
2170,1,2025-06-24,16:00:00,Heitor Costela,15,6,1
2171,1,2025-06-29,17:00:00,Maria Cecília Martins,15,6,5
2172,3,2025-04-23,07:00:00,Luiz Miguel Caldeira,15,15,2
2173,2,2025-06-13,07:00:00,Stella da Mata,15,8,4
2174,5,2025-05-09,17:00:00,Luiz Miguel Caldeira,12,5,1
2175,3,2025-04-22,09:00:00,João Pinto,15,15,1
2176,4,2025-05-31,18:00:00,Daniela Ferreira,12,9,5
2177,5,2025-07-28,15:00:00,Heitor Teixeira,12,10,3
2178,1,2025-05-08,07:00:00,Sarah Dias,15,6,3
2179,2,2025-07-10,15:00:00,João Pinto,15,5,3
2180,1,2025-04-09,15:00:00,Breno Cardoso,15,15,3
2181,3,2025-07-24,08:00:00,Alice Moreira,15,12,3
2182,1,2025-06-16,09:00:00,Alice Moreira,15,11,5
2183,4,2025-04-27,07:00:00,Breno Cardoso,12,10,2
2184,4,2025-06-29,18:00:00,Marcela Melo,12,7,1
2185,1,2025-07-08,07:00:00,Ana Sophia da Costa,15,8,4
2186,4,2025-06-15,07:00:00,Stella da Mata,12,12,3
2187,4,2025-04-21,15:00:00,Maria Cecília Martins,12,6,5
2188,4,2025-04-18,17:00:00,Joana Silveira,12,12,3
2189,4,2025-07-09,08:00:00,Heitor Costela,12,8,5
2190,3,2025-07-20,15:00:00,Marcela Melo,15,8,4
2191,4,2025-04-12,17:00:00,Heitor Costela,12,11,2
2192,5,2025-07-18,08:00:00,João Pinto,12,7,1
2193,3,2025-05-01,15:00:00,Breno Cardoso,15,12,3
2194,2,2025-07-17,07:00:00,Maria Cecília Martins,15,12,3
2195,4,2025-05-14,07:00:00,Luiz Miguel Caldeira,12,7,3
2196,2,2025-05-24,17:00:00,Maria Cecília Martins,15,15,3
2197,5,2025-05-22,18:00:00,Maria Duarte,12,11,3
2198,4,2025-04-07,17:00:00,Heitor Costela,12,8,4
2199,2,2025-04-25,17:00:00,Maria Cecília Martins,15,6,3
2200,1,2025-06-23,09:00:00,Emanuella da Cunha,15,11,4
2201,4,2025-04-08,16:00:00,Luiz Miguel Caldeira,12,10,5
2202,5,2025-07-08,10:00:00,Thomas Azevedo,12,5,2
2203,3,2025-05-13,15:00:00,Ana Sophia da Costa,15,9,2
2204,4,2025-06-03,15:00:00,Stella da Mata,12,5,4
2205,4,2025-07-16,07:00:00,Emanuella da Cunha,12,12,5
2206,2,2025-07-14,17:00:00,Joana Silveira,15,11,4
2207,3,2025-07-19,16:00:00,Agatha Nunes,15,15,2
2208,4,2025-06-29,10:00:00,Otávio Nogueira,12,7,3
2209,2,2025-05-24,16:00:00,Thomas Azevedo,15,15,1
2210,3,2025-05-11,16:00:00,Joana Silveira,15,11,1
2211,1,2025-06-11,15:00:00,Daniela Ferreira,15,8,5
2212,4,2025-05-29,09:00:00,Dra. Evelyn Gonçalves,12,10,2
2213,5,2025-04-11,07:00:00,Marcela Melo,12,5,4
2214,5,2025-07-07,18:00:00,Joana Silveira,12,10,5
2215,2,2025-05-31,18:00:00,Luiz Miguel Caldeira,15,9,1
2216,1,2025-07-15,16:00:00,Agatha Nunes,15,6,3
2217,1,2025-05-26,08:00:00,Daniela Ferreira,15,6,5
2218,2,2025-04-30,07:00:00,Thomas Azevedo,15,6,2
2219,5,2025-03-31,07:00:00,Dra. Evelyn Gonçalves,12,9,4
2220,3,2025-05-28,15:00:00,Joana Silveira,15,7,4
2221,5,2025-07-27,16:00:00,Breno Cardoso,12,10,4
2222,3,2025-06-09,18:00:00,Dra. Evelyn Gonçalves,15,14,4
2223,3,2025-05-18,16:00:00,Ana Sophia da Costa,15,6,5
2224,3,2025-07-28,10:00:00,Thomas Azevedo,15,12,2
2225,4,2025-05-04,17:00:00,Daniela Ferreira,12,12,5
2226,4,2025-07-06,16:00:00,Thomas Azevedo,12,12,2
2227,3,2025-07-05,09:00:00,Breno Cardoso,15,14,3
2228,1,2025-06-14,18:00:00,Alice Moreira,15,14,1
2229,5,2025-06-29,10:00:00,Marcela Melo,12,7,4
2230,3,2025-06-04,15:00:00,Daniela Ferreira,15,9,3
2231,2,2025-06-23,18:00:00,Stella da Mata,15,12,4
2232,5,2025-06-26,16:00:00,Heitor Costela,12,8,2
2233,4,2025-05-31,09:00:00,Marcela Melo,12,6,5
2234,3,2025-05-14,17:00:00,Lucca Martins,15,12,5
2235,1,2025-07-10,15:00:00,Marcela Melo,15,8,4
2236,1,2025-06-18,18:00:00,Luiz Miguel Caldeira,15,6,3
2237,1,2025-06-18,17:00:00,Otávio Nogueira,15,13,2
2238,1,2025-07-17,07:00:00,Heitor Costela,15,14,2
2239,3,2025-07-09,09:00:00,Breno Cardoso,15,12,4
2240,5,2025-04-14,08:00:00,Otávio Nogueira,12,12,2
2241,4,2025-05-30,08:00:00,Stella da Mata,12,8,5
2242,2,2025-06-05,08:00:00,Thomas Azevedo,15,5,5
2243,1,2025-05-11,15:00:00,Marcela Melo,15,6,5
2244,5,2025-07-23,07:00:00,Dra. Evelyn Gonçalves,12,5,3
2245,2,2025-04-25,17:00:00,Marcela Melo,15,9,2
2246,4,2025-05-29,18:00:00,Emanuella da Cunha,12,7,1
2247,3,2025-04-16,09:00:00,Joana Silveira,15,14,5
2248,3,2025-05-08,18:00:00,Stella da Mata,15,6,4
2249,1,2025-05-09,08:00:00,Thomas Azevedo,15,5,2
2250,1,2025-07-03,08:00:00,Heitor Costela,15,15,1
2251,2,2025-05-09,16:00:00,Maria Cecília Martins,15,13,2
2252,2,2025-05-06,17:00:00,Daniela Ferreira,15,5,1
2253,5,2025-05-03,17:00:00,Emanuella da Cunha,12,7,3
2254,5,2025-06-15,10:00:00,Heitor Teixeira,12,9,2
2255,4,2025-05-28,18:00:00,Dra. Evelyn Gonçalves,12,11,2
2256,4,2025-04-10,16:00:00,Maria Cecília Martins,12,5,4
2257,5,2025-07-10,09:00:00,Emanuella da Cunha,12,11,2
2258,3,2025-04-18,16:00:00,Maria Cecília Martins,15,10,4
2259,3,2025-07-25,08:00:00,Maria Cecília Martins,15,11,5
2260,2,2025-05-28,17:00:00,Dra. Evelyn Gonçalves,15,13,3
2261,2,2025-05-30,10:00:00,Emanuella da Cunha,15,9,1
2262,2,2025-05-25,16:00:00,Sarah Dias,15,12,5
2263,1,2025-07-18,08:00:00,Lucca Martins,15,14,2
2264,4,2025-07-19,07:00:00,Heitor Costela,12,11,3
2265,1,2025-04-11,09:00:00,Dra. Evelyn Gonçalves,15,14,4
2266,4,2025-04-28,07:00:00,Maria Duarte,12,10,1
2267,5,2025-04-04,16:00:00,Lucca Martins,12,10,5
2268,3,2025-07-10,08:00:00,Heitor Costela,15,6,3
2269,3,2025-05-27,09:00:00,Sarah Dias,15,8,1
2270,5,2025-04-27,09:00:00,Maria Cecília Martins,12,8,5
2271,2,2025-06-29,15:00:00,Agatha Nunes,15,9,2
2272,1,2025-05-15,08:00:00,Maria Duarte,15,9,3
2273,4,2025-06-08,08:00:00,Maria Duarte,12,7,4
2274,2,2025-07-27,10:00:00,Lucca Martins,15,15,1
2275,2,2025-07-21,17:00:00,Dra. Evelyn Gonçalves,15,12,5
2276,3,2025-04-21,09:00:00,Dra. Evelyn Gonçalves,15,8,1
2277,2,2025-07-20,15:00:00,Alice Moreira,15,6,1
2278,1,2025-04-24,18:00:00,Otávio Nogueira,15,9,5
2279,4,2025-04-18,09:00:00,Heitor Teixeira,12,7,4
2280,4,2025-05-31,08:00:00,Thomas Azevedo,12,8,4
2281,4,2025-07-01,16:00:00,Heitor Teixeira,12,11,3
2282,2,2025-07-07,09:00:00,Luiz Miguel Caldeira,15,6,2
2283,5,2025-06-22,10:00:00,Maria Duarte,12,12,3
2284,4,2025-05-19,18:00:00,Daniela Ferreira,12,6,4
2285,2,2025-05-23,18:00:00,Lucca Martins,15,6,3
2286,1,2025-07-12,08:00:00,Stella da Mata,15,12,5
2287,3,2025-05-01,08:00:00,Ana Sophia da Costa,15,9,4
2288,4,2025-07-18,16:00:00,Agatha Nunes,12,11,2
2289,1,2025-06-23,10:00:00,Agatha Nunes,15,6,5
2290,1,2025-04-15,10:00:00,Joana Silveira,15,8,4
2291,3,2025-05-02,09:00:00,Ana Sophia da Costa,15,15,4
2292,2,2025-04-02,15:00:00,Ana Sophia da Costa,15,15,4
2293,3,2025-05-30,18:00:00,Marcela Melo,15,9,4
2294,4,2025-04-28,10:00:00,Otávio Nogueira,12,6,4
2295,1,2025-07-08,09:00:00,Dra. Evelyn Gonçalves,15,6,5
2296,1,2025-06-25,08:00:00,Heitor Teixeira,15,14,5
2297,5,2025-04-05,18:00:00,Maria Duarte,12,6,5
2298,4,2025-04-06,09:00:00,Maria Cecília Martins,12,8,1
2299,2,2025-04-23,18:00:00,Stella da Mata,15,6,4
2300,4,2025-07-20,18:00:00,Otávio Nogueira,12,10,1
2301,1,2025-04-09,09:00:00,João Pinto,15,6,1
2302,1,2025-06-12,10:00:00,Heitor Costela,15,8,5
2303,3,2025-04-30,15:00:00,Stella da Mata,15,8,5
2304,5,2025-05-25,17:00:00,Sarah Dias,12,6,3
2305,2,2025-06-21,16:00:00,Maria Cecília Martins,15,12,1
2306,5,2025-06-11,17:00:00,Breno Cardoso,12,11,1
2307,5,2025-04-29,17:00:00,Heitor Costela,12,5,1
2308,1,2025-04-12,07:00:00,Breno Cardoso,15,8,4
2309,5,2025-04-24,17:00:00,Emanuella da Cunha,12,6,2
2310,3,2025-04-29,16:00:00,Heitor Teixeira,15,11,5
2311,5,2025-06-07,09:00:00,Thomas Azevedo,12,11,2
2312,5,2025-06-17,18:00:00,Lucca Martins,12,10,4
2313,2,2025-04-29,09:00:00,Heitor Teixeira,15,8,5
2314,5,2025-05-19,07:00:00,Dra. Evelyn Gonçalves,12,6,2
2315,1,2025-05-26,08:00:00,Maria Cecília Martins,15,14,2
2316,2,2025-05-12,15:00:00,Joana Silveira,15,14,5
2317,5,2025-06-28,08:00:00,João Pinto,12,9,3
2318,1,2025-06-19,09:00:00,Thomas Azevedo,15,9,4
2319,2,2025-04-29,07:00:00,Maria Duarte,15,7,1
2320,3,2025-07-27,09:00:00,Agatha Nunes,15,6,4
2321,3,2025-04-30,15:00:00,Emanuella da Cunha,15,11,2
2322,4,2025-04-07,09:00:00,Emanuella da Cunha,12,9,3
2323,2,2025-06-21,17:00:00,Sarah Dias,15,13,5
2324,5,2025-06-20,16:00:00,Dra. Evelyn Gonçalves,12,8,5
2325,2,2025-06-07,10:00:00,Maria Cecília Martins,15,7,2
2326,3,2025-05-20,10:00:00,Stella da Mata,15,5,3
2327,1,2025-06-10,18:00:00,Heitor Costela,15,13,1
2328,1,2025-06-19,16:00:00,Stella da Mata,15,9,5
2329,1,2025-06-20,15:00:00,Daniela Ferreira,15,15,5
2330,3,2025-07-05,18:00:00,Heitor Teixeira,15,14,5
2331,2,2025-04-10,17:00:00,Heitor Costela,15,15,3
2332,3,2025-05-06,18:00:00,Thomas Azevedo,15,12,3
2333,2,2025-06-24,07:00:00,Otávio Nogueira,15,15,3
2334,5,2025-04-09,08:00:00,Daniela Ferreira,12,12,2
2335,5,2025-06-24,10:00:00,Joana Silveira,12,5,1
2336,4,2025-04-09,09:00:00,Otávio Nogueira,12,8,4
2337,5,2025-04-13,18:00:00,Ana Sophia da Costa,12,8,1
2338,2,2025-04-09,08:00:00,Marcela Melo,15,12,2
2339,3,2025-07-18,10:00:00,Agatha Nunes,15,15,1
2340,5,2025-06-11,07:00:00,Maria Cecília Martins,12,9,5
2341,4,2025-06-09,15:00:00,Otávio Nogueira,12,11,3
2342,2,2025-07-02,07:00:00,Thomas Azevedo,15,15,2
2343,3,2025-06-07,08:00:00,Heitor Teixeira,15,7,2
2344,2,2025-05-15,17:00:00,Heitor Costela,15,13,1
2345,5,2025-07-07,15:00:00,Heitor Costela,12,9,1
2346,3,2025-07-11,17:00:00,Alice Moreira,15,11,5
2347,4,2025-04-25,15:00:00,Stella da Mata,12,8,3
2348,5,2025-06-05,09:00:00,Luiz Miguel Caldeira,12,8,3
2349,5,2025-06-26,17:00:00,Marcela Melo,12,11,3
2350,3,2025-07-16,10:00:00,Otávio Nogueira,15,9,1
2351,5,2025-05-19,08:00:00,Lucca Martins,12,10,5
2352,5,2025-05-09,17:00:00,Marcela Melo,12,12,4
2353,4,2025-06-28,17:00:00,Emanuella da Cunha,12,6,2
2354,4,2025-04-18,18:00:00,Sarah Dias,12,7,4
2355,5,2025-04-19,09:00:00,Lucca Martins,12,8,2
2356,4,2025-07-01,09:00:00,Emanuella da Cunha,12,5,4
2357,3,2025-04-13,16:00:00,Heitor Teixeira,15,11,4
2358,2,2025-07-17,18:00:00,Marcela Melo,15,14,1
2359,5,2025-06-07,09:00:00,Joana Silveira,12,10,3
2360,2,2025-06-17,07:00:00,Lucca Martins,15,13,5
2361,2,2025-07-28,18:00:00,Lucca Martins,15,12,5
2362,3,2025-04-20,15:00:00,Agatha Nunes,15,15,3
2363,1,2025-04-12,09:00:00,Stella da Mata,15,8,1
2364,4,2025-06-30,10:00:00,Maria Duarte,12,5,3
2365,1,2025-07-15,15:00:00,Maria Cecília Martins,15,14,2
2366,1,2025-04-15,07:00:00,Maria Cecília Martins,15,8,3
2367,4,2025-07-06,10:00:00,Lucca Martins,12,7,3
2368,2,2025-07-17,17:00:00,Daniela Ferreira,15,14,2
2369,2,2025-07-03,17:00:00,Stella da Mata,15,13,5
2370,3,2025-06-02,16:00:00,Luiz Miguel Caldeira,15,9,5
2371,3,2025-07-07,15:00:00,João Pinto,15,8,3
2372,2,2025-04-17,17:00:00,Maria Duarte,15,9,1
2373,3,2025-06-08,17:00:00,Breno Cardoso,15,9,1
2374,1,2025-07-15,08:00:00,Agatha Nunes,15,11,5
2375,4,2025-07-23,08:00:00,Dra. Evelyn Gonçalves,12,8,3
2376,3,2025-04-23,08:00:00,Maria Cecília Martins,15,8,5
2377,5,2025-07-11,18:00:00,Joana Silveira,12,8,3
2378,4,2025-06-22,18:00:00,Maria Duarte,12,9,1
2379,2,2025-04-26,18:00:00,João Pinto,15,9,1
2380,4,2025-05-15,07:00:00,Sarah Dias,12,8,3
2381,5,2025-07-25,17:00:00,Joana Silveira,12,8,2
2382,5,2025-05-09,18:00:00,Ana Sophia da Costa,12,9,1
2383,4,2025-06-29,08:00:00,Alice Moreira,12,7,5
2384,5,2025-07-09,09:00:00,João Pinto,12,12,4
2385,4,2025-05-21,17:00:00,Heitor Teixeira,12,10,4
2386,3,2025-04-11,15:00:00,Sarah Dias,15,15,5
2387,2,2025-07-06,18:00:00,Alice Moreira,15,11,2
2388,3,2025-06-28,17:00:00,Maria Duarte,15,5,4
2389,3,2025-04-13,07:00:00,Emanuella da Cunha,15,6,3
2390,2,2025-07-20,17:00:00,Agatha Nunes,15,15,5
2391,1,2025-06-09,15:00:00,Heitor Teixeira,15,5,4
2392,5,2025-07-01,08:00:00,Agatha Nunes,12,9,2
2393,3,2025-04-15,08:00:00,Thomas Azevedo,15,14,4
2394,1,2025-06-05,15:00:00,Heitor Teixeira,15,12,4
2395,4,2025-06-17,09:00:00,Lucca Martins,12,11,1
2396,2,2025-05-04,08:00:00,Luiz Miguel Caldeira,15,12,1
2397,1,2025-04-20,08:00:00,Ana Sophia da Costa,15,12,3
2398,4,2025-04-01,09:00:00,Emanuella da Cunha,12,7,4
2399,3,2025-04-09,07:00:00,Stella da Mata,15,9,5
2400,5,2025-04-03,18:00:00,Ana Sophia da Costa,12,7,1
2401,5,2025-05-20,16:00:00,Thomas Azevedo,12,7,4
2402,5,2025-07-03,10:00:00,Emanuella da Cunha,12,11,3
2403,4,2025-04-13,15:00:00,João Pinto,12,7,2
2404,1,2025-07-19,17:00:00,Agatha Nunes,15,8,2
2405,4,2025-05-26,10:00:00,Ana Sophia da Costa,12,10,4
2406,5,2025-04-08,16:00:00,Emanuella da Cunha,12,6,2
2407,5,2025-06-23,18:00:00,Ana Sophia da Costa,12,8,1
2408,3,2025-06-02,10:00:00,Daniela Ferreira,15,8,5
2409,5,2025-06-23,08:00:00,Joana Silveira,12,6,1
2410,3,2025-07-09,15:00:00,Alice Moreira,15,8,2
2411,3,2025-06-04,07:00:00,Ana Sophia da Costa,15,10,4
2412,2,2025-07-23,16:00:00,Maria Duarte,15,6,2
2413,1,2025-04-07,18:00:00,Daniela Ferreira,15,8,2
2414,1,2025-04-10,18:00:00,Emanuella da Cunha,15,5,4
2415,3,2025-05-07,18:00:00,Dra. Evelyn Gonçalves,15,11,1
2416,4,2025-06-25,18:00:00,Daniela Ferreira,12,7,2
2417,4,2025-03-31,08:00:00,Dra. Evelyn Gonçalves,12,9,5
2418,3,2025-07-14,08:00:00,João Pinto,15,8,1
2419,2,2025-06-19,10:00:00,Luiz Miguel Caldeira,15,7,5
2420,3,2025-04-12,09:00:00,Sarah Dias,15,13,5
2421,1,2025-05-28,08:00:00,Otávio Nogueira,15,10,3
2422,1,2025-06-21,09:00:00,Agatha Nunes,15,5,5
2423,5,2025-05-09,08:00:00,Sarah Dias,12,6,3
2424,4,2025-07-23,18:00:00,Lucca Martins,12,10,1
2425,4,2025-04-15,10:00:00,Agatha Nunes,12,7,4
2426,2,2025-04-10,16:00:00,Sarah Dias,15,8,1
2427,1,2025-04-27,07:00:00,Heitor Teixeira,15,10,3
2428,1,2025-06-28,10:00:00,Maria Cecília Martins,15,14,1
2429,2,2025-05-26,07:00:00,Heitor Teixeira,15,14,3
2430,4,2025-05-03,18:00:00,Daniela Ferreira,12,11,2
2431,4,2025-05-12,08:00:00,Sarah Dias,12,6,5
2432,2,2025-06-30,08:00:00,Dra. Evelyn Gonçalves,15,6,4
2433,4,2025-07-07,15:00:00,Alice Moreira,12,11,3
2434,1,2025-05-07,10:00:00,Daniela Ferreira,15,11,4
2435,5,2025-06-25,18:00:00,Stella da Mata,12,12,3
2436,2,2025-06-21,16:00:00,João Pinto,15,6,2
2437,1,2025-04-26,07:00:00,Maria Duarte,15,7,3
2438,3,2025-05-16,07:00:00,Emanuella da Cunha,15,8,4
2439,2,2025-04-21,08:00:00,Sarah Dias,15,15,5
2440,2,2025-05-23,18:00:00,Stella da Mata,15,12,1
2441,3,2025-06-30,15:00:00,Sarah Dias,15,7,1
2442,1,2025-03-31,08:00:00,Emanuella da Cunha,15,14,2
2443,5,2025-04-18,07:00:00,Alice Moreira,12,5,4
2444,4,2025-04-28,07:00:00,Maria Duarte,12,10,4
2445,1,2025-06-15,15:00:00,Otávio Nogueira,15,8,4
2446,1,2025-04-03,07:00:00,Agatha Nunes,15,14,1
2447,2,2025-06-10,07:00:00,Joana Silveira,15,9,1
2448,1,2025-06-18,16:00:00,Otávio Nogueira,15,10,5
2449,5,2025-04-30,08:00:00,Heitor Teixeira,12,9,4
2450,4,2025-07-30,17:00:00,Dra. Evelyn Gonçalves,12,5,4
2451,2,2025-04-25,18:00:00,Heitor Costela,15,14,3
2452,2,2025-06-17,16:00:00,Joana Silveira,15,12,4
2453,5,2025-06-14,18:00:00,Stella da Mata,12,6,1
2454,4,2025-07-23,16:00:00,Emanuella da Cunha,12,8,4
2455,2,2025-05-01,15:00:00,Sarah Dias,15,8,3
2456,3,2025-05-15,07:00:00,Emanuella da Cunha,15,6,1
2457,2,2025-06-14,09:00:00,Lucca Martins,15,8,3
2458,2,2025-04-26,10:00:00,Daniela Ferreira,15,10,3
2459,1,2025-04-10,18:00:00,Maria Duarte,15,13,4
2460,2,2025-04-18,16:00:00,Ana Sophia da Costa,15,8,3
2461,5,2025-05-15,08:00:00,Dra. Evelyn Gonçalves,12,10,2
2462,3,2025-05-26,15:00:00,Agatha Nunes,15,13,4
2463,4,2025-04-27,08:00:00,Ana Sophia da Costa,12,9,3
2464,5,2025-04-19,18:00:00,Lucca Martins,12,10,5
2465,2,2025-05-18,09:00:00,Agatha Nunes,15,15,3
2466,3,2025-07-07,10:00:00,Joana Silveira,15,14,1
2467,5,2025-07-05,17:00:00,Marcela Melo,12,5,1
2468,2,2025-06-23,16:00:00,Heitor Costela,15,6,4
2469,1,2025-05-14,16:00:00,Agatha Nunes,15,15,3
2470,3,2025-04-06,18:00:00,Emanuella da Cunha,15,11,3
2471,3,2025-04-28,17:00:00,Breno Cardoso,15,14,4
2472,5,2025-07-23,18:00:00,Lucca Martins,12,10,5
2473,2,2025-07-06,15:00:00,Lucca Martins,15,15,2
2474,1,2025-06-15,18:00:00,Thomas Azevedo,15,7,3
2475,5,2025-04-25,07:00:00,Maria Cecília Martins,12,8,3
2476,5,2025-07-06,10:00:00,Dra. Evelyn Gonçalves,12,5,2
2477,2,2025-04-21,07:00:00,Lucca Martins,15,11,3
2478,1,2025-04-15,17:00:00,Luiz Miguel Caldeira,15,11,4
2479,2,2025-07-15,18:00:00,Breno Cardoso,15,14,2
2480,3,2025-04-03,15:00:00,Heitor Costela,15,14,2
2481,1,2025-05-09,18:00:00,Alice Moreira,15,14,1
2482,1,2025-04-23,15:00:00,Heitor Teixeira,15,6,2
2483,3,2025-07-23,08:00:00,Joana Silveira,15,15,5
2484,1,2025-06-14,15:00:00,Heitor Costela,15,15,5
2485,3,2025-07-10,18:00:00,Thomas Azevedo,15,8,1
2486,4,2025-07-14,18:00:00,Lucca Martins,12,7,2
2487,2,2025-06-03,07:00:00,Sarah Dias,15,10,2
2488,4,2025-05-07,16:00:00,Thomas Azevedo,12,7,2
2489,5,2025-06-09,07:00:00,Maria Duarte,12,9,2
2490,1,2025-07-23,15:00:00,Daniela Ferreira,15,8,4
2491,2,2025-04-13,09:00:00,Otávio Nogueira,15,9,5
2492,3,2025-05-07,07:00:00,Maria Duarte,15,14,5
2493,5,2025-06-06,10:00:00,Agatha Nunes,12,7,1
2494,1,2025-07-06,18:00:00,Heitor Costela,15,11,5
2495,4,2025-05-06,09:00:00,Ana Sophia da Costa,12,8,2
2496,1,2025-06-22,15:00:00,Luiz Miguel Caldeira,15,15,3
2497,3,2025-05-18,16:00:00,João Pinto,15,14,5
2498,2,2025-07-05,09:00:00,João Pinto,15,15,4
2499,4,2025-05-24,09:00:00,Marcela Melo,12,8,2
2500,3,2025-06-25,07:00:00,Daniela Ferreira,15,7,3
2501,1,2025-07-10,18:00:00,Stella da Mata,15,12,1
2502,5,2025-07-10,07:00:00,Lucca Martins,12,9,4
2503,5,2025-07-11,18:00:00,Heitor Teixeira,12,8,5
2504,5,2025-04-27,09:00:00,Thomas Azevedo,12,5,2
2505,3,2025-05-27,17:00:00,Joana Silveira,15,11,2
2506,2,2025-06-03,18:00:00,Marcela Melo,15,7,5
2507,4,2025-07-29,16:00:00,Dra. Evelyn Gonçalves,12,6,4
2508,3,2025-04-24,09:00:00,Emanuella da Cunha,15,9,1
2509,4,2025-07-27,16:00:00,Thomas Azevedo,12,11,2
2510,3,2025-07-10,15:00:00,Sarah Dias,15,13,2
2511,2,2025-07-05,17:00:00,Stella da Mata,15,9,5
2512,5,2025-07-12,08:00:00,Maria Cecília Martins,12,9,2
2513,1,2025-04-21,08:00:00,Maria Cecília Martins,15,8,5
2514,4,2025-05-12,17:00:00,Luiz Miguel Caldeira,12,11,3
2515,4,2025-05-11,17:00:00,Maria Cecília Martins,12,8,5
2516,1,2025-07-19,16:00:00,Sarah Dias,15,9,3
2517,3,2025-04-23,09:00:00,Daniela Ferreira,15,15,2
